ReviewID,Platform,ProductName,Category,State,Rating,ReviewText,Sentiment
REV007927,Jumia.com,Jeans,Books & Stationery,Abuja,2,Very bad experience with this seller. Seller ghost me after collection of money na thief,BAD
REV007928,Jiji,Face cream,Health,Bauchi,2,This seller na scammer abeg warn una,Negative
REV007929,Konga.com,Sunglasses,Home & Kitchen,Kwara,5,Packaging was neat and delivery was fast. I am a loyal customer now,Good
REV007930,Konga,Hand sanitizer,Home & Kitchen,Kaduna,2,Abeg avoid this seller e be thief,bad
REV007931,jumia,Power bank,Home & Kitchen,Kwara,5/5,Superb product highly recommend. packaging was excellent. Will tell my friends about this,positive
REV007932,konga ng,Face cream,Books & Stationery,Delta,5,This product exceeded my expectations. E reach my house quick quick I happy die,👍
REV007933,Konga.com,Phone case,Health,Kano,2/5,Do not buy this product please. seller refused to respond. Complete scam avoid this,negative
REV007934,jumia,Wristwatch,Health,Sokoto,5,Perfect condition arrived on time. Thank you so much,good
REV007935,Jumia.com,Wristwatch,Beauty,Enugu,1,Oga the thing dem send no be wetin I order,neg
REV007936,jumia,Bag,Books & Stationery,Abuja,4,Very durable and well made. This one na original no be china fake,POSITIVE
REV007937,Jiji,Sneakers,Baby & Kids,Plateau,4,Excellent quality product. Five stars all the way,1
REV007938,jiji,Bag,Sports,Sokoto,3,This product is very disappointing. This thing na china fake dem charge me original price,negative
REV007939,jiji nigeria,Memory card,Beauty,Rivers,2/5,Very bad experience with this seller. This thing na china fake dem charge me original price,BAD
REV007940,JUMIA,LED bulb,Home & Kitchen,Delta,3,Zero stars if possible. I don waste my money buy fake product,N
REV007941,JIJI,Blender,Phones & Tablets,Kaduna,1,Worst product I have ever ordered. Product spoil after two days use na wa,Bad
REV007942,JIJI,Frying pan,Home & Kitchen,Enugu,2,Very bad experience with this seller. Wasted my money completely,👎
REV007943,KONGA,Plate set,Books & Stationery,Oyo,3/5,I am not happy with this purchase at all. product is already broken. Requesting a refund immediately,bad
REV007944,Konga.com,Air fryer,Fashion,Enugu,1,Fake product delivered to me. Jumia should do better,0
REV007945,jiji nigeria,Smartwatch,Fashion,Oyo,5,Very satisfied with this item. This product fine well well no cap,P
REV007946,Konga.com,Hair dryer,Baby & Kids,Lagos,5,This product fine well well no cap,Good
REV007947,jumia,USB cable,Sports,Oyo,2,This product is nothing like the picture. This thing na china fake dem charge me original price,Bad
REV007948,Jiji.ng,Bag,Electronics,Lagos,4,Five stars no doubt. This product sabi work I dey use am every day,P
REV007949,Konga,Jump rope,Phones & Tablets,Kwara,1,Fake product delivered to me. Na so dem dey cheat people for this country,bad
REV007950,KONGA,Memory card,Home & Kitchen,Kaduna,5,This is the best purchase I have made. Na real quality product this one be,positive
REV007951,jiji,USB cable,Home & Kitchen,Rivers,2,I am returning this product immediately. Wahala product fake packaging torn inside damaged,bad
REV007952,KONGA,Bag,Baby & Kids,Kano,2,<p>Worst product I have ever ordered. I don waste my money buy fake product</p>,N
REV007953,JUMIA,Sunglasses,Health,Bauchi,3/5,This is not what I ordered. This product na lie the picture and reality different,0
REV007954,konga ng,Baby clothes,Baby & Kids,Bauchi,3,This product is very disappointing. smells very bad and cheap. Very angry and disappointed,NEGATIVE
REV007955,jiji,Yoga mat,Home & Kitchen,Kano,2 stars,Product stopped working after two days. I don waste my money buy fake product,neg
REV007956,jumia nigeria,Men shirt,Sports,Delta,2,This product na lie the picture and reality different,N
REV007957,JUMIA,Baby clothes,Fashion,Benue,4,This is exactly what I needed. Oga this thing na correct product,Positive
REV007958,Jiji,Cooking pot,Health,Enugu,5,Packaging was neat and delivery was fast. Best decision I made this month,👍
REV007959,Jiji.ng,School bag,Electronics,Bauchi,3,Dem send me reject product I no happy at all,bad
REV007960,JIJI,Face cream,Sports,Anambra,1,I regret buying this product. packaging was torn and dirty. I want my money back,0
REV007961,Konga.com,Blender,Fashion,Bauchi,2,This product na pure rubbish walahi,BAD
REV007962,jiji,Phone stand,Beauty,Delta,4,Quality is top notch. Thank you so much,Good
REV007963,jumia,Yoga mat,Electronics,Kwara,3,Very dissatisfied with this item. I go report this matter the product na rubbish,negative
REV007964,Jiji,Wristwatch,Electronics,Plateau,5,Superb product highly recommend. Thank you so much,Pos
REV007965,jumia nigeria,Backpack,Fashion,Plateau,5,<p>Quality is top notch. my family loves it. Five stars all the way</p>,P
REV007966,jiji nigeria,Memory card,Health,Katsina,3,This is not what I ordered. Oga the thing dem send no be wetin I order,👎
REV007967,Jiji.ng,Body lotion,Home & Kitchen,Lagos,1/5,This product is very disappointing. Product spoil after two days use na wa,Neg
REV007968,Konga,Lipstick,Computers,Bauchi,4,Ordered and received in perfect condition. This one na original no be china fake,pos
REV007969,konga,Sandals,Computers,Rivers,1/5,Very dissatisfied with this item. Wahala product fake packaging torn inside damaged,bad
REV007970,Jumia.com,Thermometer,Phones & Tablets,Lagos,5,Great value for money. Wahala free delivery fast product correct,pos
REV007971,jiji nigeria,Wristwatch,Health,Niger,5,Best thing I have ordered on this platform. This product fine well well no cap,P
REV007972,JIJI,Men shirt,Electronics,Enugu,2,The quality is extremely poor. I want my money back,N
REV007973,JUMIA,Smartwatch,Baby & Kids,Katsina,3,This product is very disappointing. This thing na china fake dem charge me original price,👎
REV007974,Jiji.ng,Phone case,Phones & Tablets,Katsina,1,The quality is extremely poor. This product na lie the picture and reality different,0
REV007975,JIJI,Screen protector,Health,Kwara,1,Product stopped working after two days. This seller is fraudulent,Negative
REV007976,JIJI,Earphones,Books & Stationery,Rivers,5,Quality is top notch. I am a loyal customer now,Positive
REV007977,Konga,Electric fan,Phones & Tablets,Anambra,5,Packaging was neat and delivery was fast. highly recommend to everyone. I am a loyal customer now,pos
REV007978,Jumia.com,Women dress,Home & Kitchen,Katsina,2,This seller na scammer abeg warn una,neg
REV007979,jumia,Bag,Health,Enugu,1,The quality is extremely poor. I go report this matter the product na rubbish,negative
REV007980,Konga.com,Baby clothes,Books & Stationery,Bauchi,2,Zero stars if possible. Seller ghost me after collection of money na thief,BAD
REV007981,jumia,Cooking pot,Baby & Kids,Sokoto,4,This is the best purchase I have made. Very happy customer here,1
REV007982,jumia,Electric kettle,Baby & Kids,Kano,1,I don waste my money buy fake product,N
REV007983,KONGA,Women dress,Sports,Imo,2,This product is very disappointing. customer service was unhelpful. Requesting a refund immediately,Negative
REV007984,jumia,Blender,Home & Kitchen,Kaduna,5,Very satisfied with this item. works better than expected. Will tell my friends about this,Positive
REV007985,konga,Yoga mat,Phones & Tablets,Oyo,5,I am very happy with this purchase. This product dey sweet walahi,Good
REV007986,konga ng,Cooking pot,Sports,Kano,5,E reach my house quick quick I happy die,Positive
REV007987,konga,Memory card,Electronics,Benue,1,Product stopped working after two days. Abeg avoid this seller e be thief,Neg
REV007988,jiji,Body lotion,Fashion,Lagos,3,Very bad experience with this seller. Abeg make Jumia check this seller well well,Negative
REV007989,konga ng,Smartwatch,Beauty,Abuja,5 stars,This is the best purchase I have made. Best decision I made this month,good
REV007990,konga ng,Memory card,Sports,Benue,5,I no regret buying this product at all,P
REV007991,jiji,USB cable,Computers,Lagos,5 stars,Best thing I have ordered on this platform. My madam happy when she see am na so I know say correct,👍
REV007992,KONGA,Running shoes,Computers,Sokoto,5,Packaging was neat and delivery was fast. I no regret buying this product at all,GOOD
REV007993,Konga.com,Bluetooth speaker,Home & Kitchen,Bauchi,4 stars,Very durable and well made. This product sabi work I dey use am every day,pos
REV007994,JUMIA,Bluetooth speaker,Phones & Tablets,Abuja,2,This product is very disappointing. This seller na scammer abeg warn una Check https://jumia.com/ref/123,Neg
REV007995,jiji nigeria,Cutlery set,Beauty,Kaduna,2,This product is very disappointing. I go report this matter the product na rubbish    ,Bad
REV007996,JIJI,USB cable,Computers,Delta,5,My madam happy when she see am na so I know say correct,Pos
REV007997,Jiji.ng,Perfume,Computers,Kwara,2,Terrible quality waste of money. Seller ghost me after collection of money na thief,neg
REV007998,Jumia.com,Men shirt,Fashion,Lagos,1,Absolutely terrible purchase. completely fake product. Complete scam avoid this,BAD
REV007999,jiji,Plate set,Electronics,Kwara,5,This is exactly what I needed. would definitely buy again. I am a loyal customer now,Good
REV008000,Jumia.com,Lipstick,Baby & Kids,Sokoto,2,Seller ghost me after collection of money na thief,negative
REV008001,Konga.com,Yoga mat,Home & Kitchen,Kano,5/5,Best thing I have ordered on this platform. This product sabi work I dey use am every day,1
REV008002,konga ng,Baby clothes,Fashion,Enugu,2,<p>Worst product I have ever ordered. product came damaged. Never buying here again</p>,Bad
REV008003,jiji,Electric kettle,Beauty,Kwara,3,This product is very disappointing. Abeg make Jumia check this seller well well,0
REV008004,jumia nigeria,Jeans,Beauty,Lagos,5,Packaging was neat and delivery was fast. Highly recommend this seller,GOOD
REV008005,Jiji.ng,Lipstick,Fashion,Niger,5,Very durable and well made. Seller dey try the product reach on time,GOOD
REV008006,KONGA,Face cream,Books & Stationery,Kano,4,I am very happy with this purchase. Five stars all the way,good
REV008007,jumia,Phone charger,Home & Kitchen,Kwara,5,Abeg if you need am buy am no waste time,👍
REV008008,JUMIA,Power bank,Electronics,Kaduna,2,Absolutely terrible purchase. Requesting a refund immediately,Neg
REV008009,jumia nigeria,Memory card,Health,Delta,5,This product is absolutely amazing. arrived before the expected date. Very happy customer here,pos
REV008010,KONGA,Electric kettle,Sports,Delta,1,The quality is extremely poor. product came damaged. Complete scam avoid this,Negative
REV008011,konga,Blender,Computers,Imo,5,Five stars no doubt. I no regret buying this product at all,P
REV008012,Konga.com,Perfume,Beauty,Imo,4,Product is exactly as described. quality is outstanding. Thank you so much,pos
REV008013,jumia,Sandals,Home & Kitchen,Bauchi,2,This seller na scammer abeg warn una,BAD
REV008014,JIJI,Backpack,Computers,Benue,5,Product is exactly as described. This one na original no be china fake,Good
REV008015,jiji nigeria,Air fryer,Books & Stationery,Sokoto,2,Product stopped working after two days. I dey vex the delivery delay and product no work Check https://jumia.com/ref/123,👎
REV008016,Jumia,Sneakers,Books & Stationery,Kaduna,1,Very poor quality product. Abeg make Jumia check this seller well well,Neg
REV008017,jumia nigeria,Body lotion,Phones & Tablets,Sokoto,5,Oga this thing na correct product,GOOD
REV008018,Jiji,Gym bag,Computers,Anambra,1,Very bad experience with this seller. This seller na scammer abeg warn una,neg
REV008019,JIJI,Face cream,Phones & Tablets,Kaduna,5,E reach my house quick quick I happy die,positive
REV008020,jiji nigeria,Baby clothes,Electronics,Oyo,2,Fake product delivered to me. Seller ghost me after collection of money na thief,Neg
REV008021,Jumia,Cooking pot,Health,Anambra,1/5,Very poor quality product. nothing like the pictures shown. I want my money back,bad
REV008022,konga ng,Bluetooth speaker,Computers,Abuja,1,I am not happy with this purchase at all. product came damaged. I have reported this seller,Negative
REV008023,KONGA,Men shirt,Health,Enugu,3,Oga the thing dem send no be wetin I order,bad
REV008024,jiji nigeria,School bag,Computers,Enugu,2,Do not buy this product please. Oga the thing dem send no be wetin I order,BAD
REV008025,jiji nigeria,Frying pan,Health,Kwara,5,Abeg everyone should buy this thing,good
REV008026,KONGA,Sandals,Sports,Imo,1,<p>Seller ghost me after collection of money na thief</p>,Negative
REV008027,Jumia.com,Lipstick,Computers,Rivers,1,Na so dem dey cheat people for this country,Neg
REV008028,Jiji.ng,Body lotion,Home & Kitchen,Abuja,1,Very bad experience with this seller. completely fake product. I have reported this seller,N
REV008029,Jumia.com,Children toy,Computers,Lagos,3,Product stopped working after two days. I want my money back,Neg
REV008030,jiji,Sunglasses,Fashion,Plateau,2,Oga the thing dem send no be wetin I order,Negative
REV008031,Konga.com,Women dress,Electronics,Plateau,5,E reach my house quick quick I happy die,positive
REV008032,konga,Bluetooth speaker,Computers,Niger,,Delivery took too long and product was damaged. Product spoil after two days use na wa,neg
REV008033,jiji nigeria,Ankara fabric,Books & Stationery,Imo,5,I am impressed with the quality. no complaints at all. Very happy customer here,positive
REV008034,Konga.com,Sandals,Health,Oyo,4,I am very happy with this purchase. Wahala free delivery fast product correct,positive
REV008035,jumia,Backpack,Sports,Benue,4,This product sabi work I dey use am every day,GOOD
REV008036,JUMIA,Body lotion,Sports,Sokoto,4,I no regret buying this product at all,POSITIVE
REV008037,jiji nigeria,Frying pan,Fashion,Enugu,1,Product stopped working after two days. Wahala product fake packaging torn inside damaged,Bad
REV008038,jiji nigeria,Hand sanitizer,Fashion,Sokoto,4,Excellent quality product. Best decision I made this month,P
REV008039,Jiji.ng,Electric fan,Phones & Tablets,Enugu,5,Perfect condition arrived on time. God bless the seller this thing work well,Positive
REV008040,jumia,Rice cooker,Books & Stationery,Kano,2,This is not what I ordered. This seller na scammer abeg warn una,Bad
REV008041,JUMIA,Hair dryer,Beauty,Lagos,5,God bless the seller this thing work well,Positive
REV008042,jumia nigeria,Hair dryer,Books & Stationery,Sokoto,1,<p>Very poor quality product. nothing like the pictures shown. Never buying here again</p>,Bad
